runtime,nproc,path cost,#node expanded,#node generated,#node received,expand node time,send msg time,rcv msg time,push msg time,barreir time,instance name,trial index
15.3027,1,7750,10516463,10522167,0,0,0,0,0,0,./benchmark/Paris_1_1024.map.scen,0
15.7458,1,7842,10681560,10686864,0,0,0,0,0,0,./benchmark/Paris_1_1024.map.scen,1
0.0373643,1,7808,78669,89661,0,0,0,0,0,0,./benchmark/Paris_1_1024.map.scen,2
0.26016,1,7818,345766,357901,0,0,0,0,0,0,./benchmark/Paris_1_1024.map.scen,3
0.101134,1,7822,158050,168107,0,0,0,0,0,0,./benchmark/Paris_1_1024.map.scen,4
0.107921,1,7818,157658,167741,0,0,0,0,0,0,./benchmark/Paris_1_1024.map.scen,5
14.3521,1,7860,9746932,9750307,0,0,0,0,0,0,./benchmark/Paris_1_1024.map.scen,6
15.0961,1,7782,10477036,10482583,0,0,0,0,0,0,./benchmark/Paris_1_1024.map.scen,7
0.145577,1,7808,204329,214347,0,0,0,0,0,0,./benchmark/Paris_1_1024.map.scen,8
15.8811,1,7782,10565319,10570442,0,0,0,0,0,0,./benchmark/Paris_1_1024.map.scen,9
20.7878,1,7750,10516463,10522167,0,14.8013,0.303605,0.565934,0.308208,2.3434e-05,./benchmark/Paris_1_1024.map.scen,0
21.5797,1,7842,10681560,10686864,0,15.433,0.306535,0.595443,0.313492,2.709e-05,./benchmark/Paris_1_1024.map.scen,1
0.0883964,1,7808,78669,89661,0,0.0451611,0.00229638,0.013348,0.00232952,2.5117e-05,./benchmark/Paris_1_1024.map.scen,2
0.467245,1,7818,345766,357901,0,0.285185,0.0100193,0.0271459,0.0101891,2.2873e-05,./benchmark/Paris_1_1024.map.scen,3
0.231338,1,7822,158050,168107,0,0.133846,0.00453209,0.0253854,0.00463495,2.5037e-05,./benchmark/Paris_1_1024.map.scen,4
0.229953,1,7818,157658,167741,0,0.145558,0.00452409,0.0114015,0.00462746,2.2903e-05,./benchmark/Paris_1_1024.map.scen,5
19.0683,1,7860,9746932,9750307,0,13.6577,0.277197,0.524897,0.28464,2.5317e-05,./benchmark/Paris_1_1024.map.scen,6
20.5378,1,7782,10477036,10482583,0,14.5505,0.300508,0.568465,0.30721,2.3654e-05,./benchmark/Paris_1_1024.map.scen,7
0.285948,1,7808,204329,214347,0,0.181546,0.00588789,0.0126479,0.00602897,2.2803e-05,./benchmark/Paris_1_1024.map.scen,8
21.7953,1,7782,10565319,10570442,0,15.747,0.30621,0.615354,0.314532,2.4155e-05,./benchmark/Paris_1_1024.map.scen,9
13.863,2,7750,12276889,12390755,13945775,6.41245,0.703361,1.06841,3.0294,0.017552,./benchmark/Paris_1_1024.map.scen,0
14.2173,2,7842,12850271,12917972,14893344,6.36334,0.735247,1.09733,3.32362,0.0386546,./benchmark/Paris_1_1024.map.scen,1
2.29516,2,7808,1302436,1313282,281410,0.0960184,0.0200013,0.0224627,0.0462671,1.79039,./benchmark/Paris_1_1024.map.scen,2
1.72621,2,7818,1265235,1277281,707183,0.29584,0.0433985,0.0569011,0.0784055,0.983708,./benchmark/Paris_1_1024.map.scen,3
2.2038,2,7822,1542359,1553807,909007,0.372224,0.0587235,0.0742807,0.0975651,1.1642e-05,./benchmark/Paris_1_1024.map.scen,4
2.20113,2,7818,1559180,1570599,939105,0.389127,0.0585637,0.076481,0.0942597,1.2871e-05,./benchmark/Paris_1_1024.map.scen,5
12.9719,2,7860,11264631,11299772,12712395,5.53962,0.839917,1.05605,2.8399,0.0391147,./benchmark/Paris_1_1024.map.scen,6
13.4487,2,7782,11971805,12055355,13303213,6.28685,0.702288,1.02786,2.79388,0.0298377,./benchmark/Paris_1_1024.map.scen,7
2.07157,2,7808,1274457,1286853,446976,0.139438,0.0272291,0.0354921,0.0639988,1.52779,./benchmark/Paris_1_1024.map.scen,8
14.6561,2,7782,12836604,12972226,14930854,6.32693,0.702901,1.09612,3.77402,0.0780985,./benchmark/Paris_1_1024.map.scen,9
9.40672,4,7750,11657853,11680069,5869792,3.23015,1.66416,2.10225,0.933167,2.4797e-05,./benchmark/Paris_1_1024.map.scen,0
9.52237,4,7842,12039913,12057134,6127626,3.02733,1.62487,1.97786,1.54646,2.0578e-05,./benchmark/Paris_1_1024.map.scen,1
1.83723,4,7808,1969976,1976330,143994,0.045769,0.042241,0.049415,0.0250146,1.50479,./benchmark/Paris_1_1024.map.scen,2
1.3719,4,7818,1565770,1572852,343398,0.144323,0.0993903,0.117542,0.042688,0.816548,./benchmark/Paris_1_1024.map.scen,3
1.68595,4,7822,1870553,1876002,442129,0.183184,0.129792,0.156358,0.0548236,0.976385,./benchmark/Paris_1_1024.map.scen,4
1.67699,4,7818,1875506,1883084,457370,0.19007,0.131339,0.166378,0.0534019,0.950391,./benchmark/Paris_1_1024.map.scen,5
8.8045,4,7860,10651164,10658828,5407960,2.67605,1.59289,1.90339,1.33988,0.059341,./benchmark/Paris_1_1024.map.scen,6
9.29356,4,7782,11533567,11550661,5671091,2.95006,1.62137,2.0077,1.30821,0.113641,./benchmark/Paris_1_1024.map.scen,7
1.59897,4,7808,1698766,1704164,151167,0.0516227,0.043111,0.0525616,0.0228479,1.27264,./benchmark/Paris_1_1024.map.scen,8
9.80025,4,7782,12242632,12274207,6200517,2.99242,1.57543,1.97469,1.81903,0.152429,./benchmark/Paris_1_1024.map.scen,9
4.76717,8,7750,11955742,11965264,2945196,1.52491,0.839661,1.03834,0.693949,0.000167904,./benchmark/Paris_1_1024.map.scen,0
4.78949,8,7842,12272860,12284004,3029705,1.3416,0.864292,1.06625,0.785558,0.0680361,./benchmark/Paris_1_1024.map.scen,1
1.0781,8,7808,2227197,2230903,84583,0.0267182,0.0240585,0.0310257,0.0139359,0.861241,./benchmark/Paris_1_1024.map.scen,2
0.768234,8,7818,1753929,1767576,198049,0.067658,0.0507669,0.0655434,0.035262,0.463049,./benchmark/Paris_1_1024.map.scen,3
0.940612,8,7822,2066960,2073630,236689,0.0847535,0.0659799,0.0846641,0.040248,0.536532,./benchmark/Paris_1_1024.map.scen,4
0.914911,8,7818,2079523,2080774,557386,0.257833,0.160903,0.183784,0.162639,8.9871e-05,./benchmark/Paris_1_1024.map.scen,5
4.29071,8,7860,10774832,10780016,2691380,1.28858,0.722583,0.916829,0.763454,0.00966908,./benchmark/Paris_1_1024.map.scen,6
4.6953,8,7782,11945924,11953708,3016821,1.54133,0.831568,1.03378,0.568276,1.1822e-05,./benchmark/Paris_1_1024.map.scen,7
1.03454,8,7808,2109392,2112192,108833,0.032653,0.0314576,0.0396566,0.0177954,0.787888,./benchmark/Paris_1_1024.map.scen,8
4.91356,8,7782,12393937,12394325,2982211,1.44544,0.790445,0.983968,0.926378,1.3833e-05,./benchmark/Paris_1_1024.map.scen,9
2.36527,16,7750,12091735,12091778,1455109,0.70607,0.518673,0.487184,0.277619,0.00410454,./benchmark/Paris_1_1024.map.scen,0
2.50697,16,7842,12457908,12465404,1513903,0.597563,0.559245,0.53478,0.401794,0.0418799,./benchmark/Paris_1_1024.map.scen,1
0.524434,16,7808,2371251,2374410,53359,0.0165718,0.0181898,0.0183842,0.00546594,0.406271,./benchmark/Paris_1_1024.map.scen,2
0.389532,16,7818,1932750,1947766,118705,0.0366595,0.0348068,0.0371035,0.0163146,0.218538,./benchmark/Paris_1_1024.map.scen,3
0.467948,16,7822,2237628,2238262,284429,0.134033,0.0986424,0.0879083,0.0825079,0.000128324,./benchmark/Paris_1_1024.map.scen,4
0.479397,16,7818,2275570,2286643,290162,0.132322,0.0978156,0.089421,0.0832293,0.00223318,./benchmark/Paris_1_1024.map.scen,5
2.21278,16,7860,11158683,11159040,1352331,0.649361,0.477742,0.47656,0.243584,0.0199429,./benchmark/Paris_1_1024.map.scen,6
2.33026,16,7782,11944590,11946441,1400512,0.700395,0.510795,0.46877,0.286518,1.9885e-05,./benchmark/Paris_1_1024.map.scen,7
0.470978,16,7808,2150034,2151121,281491,0.135087,0.0946104,0.0795434,0.0971275,0.000209291,./benchmark/Paris_1_1024.map.scen,8
2.46745,16,7782,12611911,12613928,1489656,0.715249,0.522644,0.502097,0.319534,2.1679e-05,./benchmark/Paris_1_1024.map.scen,9
1.18398,32,7750,12340373,12340410,731734,0.337686,0.262079,0.243019,0.146746,0.00198368,./benchmark/Paris_1_1024.map.scen,0
1.22494,32,7842,12550835,12550929,747846,0.326415,0.276501,0.257307,0.160614,0.011948,./benchmark/Paris_1_1024.map.scen,1
0.257889,32,7808,2554401,2554708,39415,0.0122166,0.0139112,0.0141166,0.00393932,4.381e-05,./benchmark/Paris_1_1024.map.scen,2
0.215742,32,7818,2148430,2148669,132590,0.0534046,0.046405,0.0426523,0.0347884,0.00015016,./benchmark/Paris_1_1024.map.scen,3
0.260263,32,7822,2501458,2513868,156509,0.0693467,0.0548925,0.0484192,0.025385,0.00625888,./benchmark/Paris_1_1024.map.scen,4
0.263001,32,7818,2626502,2639826,164657,0.0661247,0.0561015,0.0539736,0.0413592,0.000302894,./benchmark/Paris_1_1024.map.scen,5
1.07922,32,7860,11228564,11232423,682989,0.281663,0.238385,0.225944,0.169499,0.00660257,./benchmark/Paris_1_1024.map.scen,6
1.23954,32,7782,12052865,12061020,717514,0.365778,0.258901,0.240635,0.119855,0.0144051,./benchmark/Paris_1_1024.map.scen,7
0.235038,32,7808,2316345,2316654,136415,0.0664113,0.0524213,0.0480244,0.0192077,0.000240317,./benchmark/Paris_1_1024.map.scen,8
1.32234,32,7782,13017750,13027481,773241,0.356272,0.273369,0.244995,0.179323,0.0175105,./benchmark/Paris_1_1024.map.scen,9
0.628698,64,7750,12606445,12606813,377965,0.163413,0.148277,0.132677,0.0657028,0.00144554,./benchmark/Paris_1_1024.map.scen,0
0.642573,64,7842,12834807,12841783,377390,0.167947,0.154086,0.135599,0.0607253,0.0152871,./benchmark/Paris_1_1024.map.scen,1
0.167181,64,7808,3025328,3042465,99418,0.0391842,0.0373304,0.0331189,0.0107125,0.0128611,./benchmark/Paris_1_1024.map.scen,2
0.146642,64,7818,2876587,2876699,89236,0.0357032,0.0343337,0.0309147,0.0128536,0.000191988,./benchmark/Paris_1_1024.map.scen,3
0.173089,64,7822,3448635,3448771,101218,0.0426918,0.0414969,0.0349808,0.0115839,0.000292667,./benchmark/Paris_1_1024.map.scen,4
0.173992,64,7818,3366947,3383267,101440,0.041835,0.0392567,0.0336572,0.015063,0.00866685,./benchmark/Paris_1_1024.map.scen,5
0.572666,64,7868,11299077,11299091,341356,0.133468,0.137314,0.119677,0.0745996,0.0051173,./benchmark/Paris_1_1024.map.scen,6
0.622857,64,7782,12460763,12460807,366957,0.159888,0.144932,0.130717,0.0638833,0.00144912,./benchmark/Paris_1_1024.map.scen,7
0.165092,64,7808,2858224,2880695,97307,0.0390433,0.0374347,0.0307886,0.0209794,0.000288535,./benchmark/Paris_1_1024.map.scen,8
0.660346,64,7782,13310273,13310293,391566,0.167234,0.160374,0.144543,0.0758204,0.00111433,./benchmark/Paris_1_1024.map.scen,9
0.376465,128,7750,13645389,13652008,206454,0.0876416,0.0960482,0.0725945,0.0372987,0.00840918,./benchmark/Paris_1_1024.map.scen,0
0.468863,128,7842,15607469,15607516,231025,0.0967743,0.136946,0.0887498,0.0529185,0.0128707,./benchmark/Paris_1_1024.map.scen,1
0.140517,128,7808,4398981,4420106,71573,0.029922,0.0340931,0.0233981,0.0114491,0.00620893,./benchmark/Paris_1_1024.map.scen,2
0.121418,128,7818,3972458,3985032,61122,0.0225278,0.0292433,0.0211981,0.00896938,0.00460215,./benchmark/Paris_1_1024.map.scen,3
0.169648,128,7822,5178178,5200830,82404,0.0364628,0.0406092,0.0263589,0.0135042,0.00939642,./benchmark/Paris_1_1024.map.scen,4
0.175011,128,7818,5411458,5435629,74656,0.0330474,0.0372476,0.0263041,0.00870207,0.0307645,./benchmark/Paris_1_1024.map.scen,5
0.512583,128,7860,15734700,15734779,242075,0.0974379,0.15832,0.0916015,0.0442049,0.0200466,./benchmark/Paris_1_1024.map.scen,6
0.485089,128,7792,15731083,15738436,237583,0.0986894,0.141736,0.0852431,0.0393153,0.021403,./benchmark/Paris_1_1024.map.scen,7
0.126777,128,7808,3810510,3830148,63668,0.0272547,0.0320636,0.0211886,0.0110004,0.0024397,./benchmark/Paris_1_1024.map.scen,8
0.541753,128,7782,17862745,17862982,269224,0.103049,0.15246,0.098649,0.0595503,0.0105881,./benchmark/Paris_1_1024.map.scen,9
