runtime,nproc,path cost,#node expanded,#node generated,#node received,expand node time,send msg time,rcv msg time,push msg time,barreir time,instance name,trial index
3.41073,1,7902,2904625,2917273,0,0,0,0,0,0,./benchmark/Boston_0_1024.map.scen,0
0.418633,1,8196,422250,432673,0,0,0,0,0,0,./benchmark/Boston_0_1024.map.scen,1
0.0439059,1,7992,91209,103675,0,0,0,0,0,0,./benchmark/Boston_0_1024.map.scen,2
13.9039,1,7914,9020851,9026417,0,0,0,0,0,0,./benchmark/Boston_0_1024.map.scen,3
13.8574,1,7994,9044197,9049814,0,0,0,0,0,0,./benchmark/Boston_0_1024.map.scen,4
0.41519,1,8104,422422,433237,0,0,0,0,0,0,./benchmark/Boston_0_1024.map.scen,5
1.05458,1,8208,872546,881738,0,0,0,0,0,0,./benchmark/Boston_0_1024.map.scen,6
13.8842,1,7958,9024873,9030610,0,0,0,0,0,0,./benchmark/Boston_0_1024.map.scen,7
0.453987,1,8192,450996,461794,0,0,0,0,0,0,./benchmark/Boston_0_1024.map.scen,8
14.1019,1,8324,9250871,9256870,0,0,0,0,0,0,./benchmark/Boston_0_1024.map.scen,9
4.63914,1,7902,2904625,2917273,0,3.09247,0.0889981,0.153064,0.0852505,2.7292e-05,./benchmark/Boston_0_1024.map.scen,0
0.673814,1,8196,422250,432673,0,0.455609,0.0121395,0.023032,0.0124303,2.2812e-05,./benchmark/Boston_0_1024.map.scen,1
0.0949531,1,7992,91209,103675,0,0.0521092,0.00263586,0.00628535,0.0026946,2.2743e-05,./benchmark/Boston_0_1024.map.scen,2
18.5117,1,7914,9020851,9026417,0,13.4971,0.260826,0.497695,0.263691,2.7251e-05,./benchmark/Boston_0_1024.map.scen,3
18.3478,1,7994,9044197,9049814,0,13.3246,0.256964,0.487343,0.264657,2.8694e-05,./benchmark/Boston_0_1024.map.scen,4
0.674202,1,8104,422422,433237,0,0.454706,0.0121732,0.0233383,0.0124341,2.2302e-05,./benchmark/Boston_0_1024.map.scen,5
1.55971,1,8208,872546,881738,0,1.06258,0.0251395,0.0820837,0.0257371,2.4195e-05,./benchmark/Boston_0_1024.map.scen,6
18.4101,1,7958,9024873,9030610,0,13.3518,0.264142,0.50134,0.267165,2.5507e-05,./benchmark/Boston_0_1024.map.scen,7
0.725947,1,8192,450996,461794,0,0.48813,0.0129418,0.027913,0.0132512,2.1971e-05,./benchmark/Boston_0_1024.map.scen,8
18.5049,1,8324,9250871,9256870,0,13.3259,0.266324,0.510468,0.270628,2.669e-05,./benchmark/Boston_0_1024.map.scen,9
4.80716,2,7902,3846174,3869326,3295799,1.52112,0.200817,0.270417,0.426094,1.51998,./benchmark/Boston_0_1024.map.scen,0
2.75288,2,8196,1676763,1693683,693486,0.159103,0.0412755,0.053796,0.133893,2.00076,./benchmark/Boston_0_1024.map.scen,1
1.75726,2,7992,1142752,1153378,429768,0.163298,0.0279004,0.0351973,0.0451262,1.23908,./benchmark/Boston_0_1024.map.scen,2
13.6612,2,7914,11256291,11320488,12618101,5.32318,0.789082,1.01588,3.37019,0.614196,./benchmark/Boston_0_1024.map.scen,3
13.0362,2,7994,11392388,11438139,12823232,5.48089,0.617168,0.932206,3.0864,3.4965e-05,./benchmark/Boston_0_1024.map.scen,4
2.85204,2,8104,1725744,1741835,690877,0.162776,0.0411702,0.0536902,0.131917,2.09019,./benchmark/Boston_0_1024.map.scen,5
3.21404,2,8208,2176965,2187328,1285935,0.270274,0.0796946,0.103212,0.285502,1.98308,./benchmark/Boston_0_1024.map.scen,6
13.9089,2,7958,11610589,11673061,13223212,5.56827,0.777748,1.04428,3.24935,0.675748,./benchmark/Boston_0_1024.map.scen,7
2.83295,2,8192,1862391,1873955,937372,0.299741,0.0556071,0.0734357,0.15373,1.85903,./benchmark/Boston_0_1024.map.scen,8
13.4614,2,8324,11531204,11560564,12903088,5.21744,0.815048,1.05241,3.01629,0.717174,./benchmark/Boston_0_1024.map.scen,9
3.52332,4,7902,4125097,4136263,1526914,0.711642,0.437124,0.529587,0.24119,1.15324,./benchmark/Boston_0_1024.map.scen,0
1.95024,4,8196,2098437,2103865,283758,0.103891,0.0833204,0.0996162,0.0564612,1.41611,./benchmark/Boston_0_1024.map.scen,1
1.39847,4,7992,1522185,1527803,220258,0.0802525,0.0642371,0.0799467,0.0269047,1.00118,./benchmark/Boston_0_1024.map.scen,2
8.87452,4,7914,10643225,10653747,5202952,2.48408,1.434,1.84562,1.30278,1.8995e-05,./benchmark/Boston_0_1024.map.scen,3
8.86737,4,7994,10731118,10734008,5181223,2.72064,1.37282,1.65668,1.30939,0.00036284,./benchmark/Boston_0_1024.map.scen,4
2.02589,4,8104,2173577,2179931,284296,0.0879492,0.0821181,0.101312,0.0707212,1.47597,./benchmark/Boston_0_1024.map.scen,5
2.25258,4,8208,2527974,2531587,510195,0.137684,0.150683,0.187211,0.121644,0.00111991,./benchmark/Boston_0_1024.map.scen,6
