runtime,nproc,path cost,#node expanded,#node generated,#node received,expand node time,send msg time,rcv msg time,push msg time,barreir time,instance name,trial index
0.28466,1,2236,335464,337203,0,0,0,0,0,0,./benchmark/64room_005.map.scen,0
0.353121,1,2212,390322,391675,0,0,0,0,0,0,./benchmark/64room_005.map.scen,1
0.130862,1,2288,185584,187907,0,0,0,0,0,0,./benchmark/64room_005.map.scen,2
0.306511,1,2210,342804,344486,0,0,0,0,0,0,./benchmark/64room_005.map.scen,3
0.477607,1,2258,508838,510249,0,0,0,0,0,0,./benchmark/64room_005.map.scen,4
0.356865,1,2204,392118,394475,0,0,0,0,0,0,./benchmark/64room_005.map.scen,5
0.409549,1,2202,441529,443002,0,0,0,0,0,0,./benchmark/64room_005.map.scen,6
0.82825,1,2290,791879,793442,0,0,0,0,0,0,./benchmark/64room_005.map.scen,7
0.302721,1,2216,346259,348000,0,0,0,0,0,0,./benchmark/64room_005.map.scen,8
0.598288,1,2270,584024,585393,0,0,0,0,0,0,./benchmark/64room_005.map.scen,9
0.498876,1,2236,335464,337203,0,0.330386,0.00967637,0.0173398,0.00987759,2.3855e-05,./benchmark/64room_005.map.scen,0
0.617558,1,2212,390322,391675,0,0.389772,0.011225,0.0517899,0.0114645,2.3133e-05,./benchmark/64room_005.map.scen,1
0.261757,1,2288,185584,187907,0,0.154924,0.0053555,0.0258869,0.00546784,2.2502e-05,./benchmark/64room_005.map.scen,2
0.553063,1,2210,342804,344486,0,0.339043,0.00981845,0.0604421,0.0100362,2.3003e-05,./benchmark/64room_005.map.scen,3
0.749519,1,2258,508838,510249,0,0.477175,0.014598,0.0418633,0.0149351,2.3254e-05,./benchmark/64room_005.map.scen,4
0.590623,1,2204,392118,394475,0,0.386179,0.0112551,0.0263401,0.0115181,2.3584e-05,./benchmark/64room_005.map.scen,5
0.658213,1,2202,441529,443002,0,0.426715,0.0127116,0.0299687,0.0130232,2.2932e-05,./benchmark/64room_005.map.scen,6
1.24018,1,2290,791879,793442,0,0.814259,0.0227792,0.0612273,0.0232494,2.4286e-05,./benchmark/64room_005.map.scen,7
0.553242,1,2216,346259,348000,0,0.34474,0.00996169,0.0522568,0.0101906,2.1991e-05,./benchmark/64room_005.map.scen,8
0.90745,1,2270,584024,585393,0,0.604493,0.0167414,0.0387222,0.017122,2.1751e-05,./benchmark/64room_005.map.scen,9
0.419218,2,2236,409757,412555,405126,0.146585,0.0274194,0.0332391,0.0818484,0.0490554,./benchmark/64room_005.map.scen,0
0.467049,2,2212,471502,476056,492625,0.172271,0.0291508,0.0388648,0.0961245,0.0401409,./benchmark/64room_005.map.scen,1
0.246435,2,2288,237386,245266,220773,0.0733011,0.014382,0.017409,0.036934,0.0562267,./benchmark/64room_005.map.scen,2
0.43384,2,2210,426480,428607,425389,0.152938,0.026382,0.0329463,0.0848098,0.000391193,./benchmark/64room_005.map.scen,3
0.576678,2,2258,556824,585279,589505,0.260911,0.0355541,0.0458611,0.108844,0.00591991,./benchmark/64room_005.map.scen,4
0.473749,2,2204,494991,518356,567893,0.182721,0.0282224,0.0405031,0.104627,0.0222511,./benchmark/64room_005.map.scen,5
0.517341,2,2202,548367,573835,631309,0.206108,0.0315733,0.0449835,0.113658,0.0135695,./benchmark/64room_005.map.scen,6
0.862009,2,2290,911975,936024,1010068,0.398306,0.0546966,0.0759313,0.153576,4.826e-05,./benchmark/64room_005.map.scen,7
0.442478,2,2216,430587,433372,428308,0.155312,0.0267683,0.0335114,0.0862186,0.0571417,./benchmark/64room_005.map.scen,8
0.659518,2,2270,642205,668134,692916,0.26627,0.0406132,0.0534048,0.165413,0.000173355,./benchmark/64room_005.map.scen,9
0.305207,4,2236,416338,418437,184136,0.0648355,0.0550282,0.0599044,0.035997,0.0453588,./benchmark/64room_005.map.scen,0
0.335997,4,2212,462701,464933,212975,0.0850951,0.0607747,0.0677247,0.0364002,0.000231439,./benchmark/64room_005.map.scen,1
0.189468,4,2288,257287,263942,135954,0.0540385,0.0399093,0.0418545,0.0239697,8.5597e-05,./benchmark/64room_005.map.scen,2
0.324914,4,2210,430582,438266,225421,0.0835621,0.0631636,0.0788274,0.0436161,0.0022405,./benchmark/64room_005.map.scen,3
0.432119,4,2258,579634,591619,292522,0.112077,0.0776827,0.086833,0.0728726,0.019325,./benchmark/64room_005.map.scen,4
0.348065,4,2204,480930,484312,224243,0.0848535,0.05998,0.0712895,0.0354709,3.3374e-05,./benchmark/64room_005.map.scen,5
0.382135,4,2202,533147,538595,262563,0.10747,0.0830572,0.0953875,0.0294576,0.00657507,./benchmark/64room_005.map.scen,6
0.636053,4,2290,877435,887905,439759,0.183218,0.118089,0.138438,0.0778283,2.1193e-05,./benchmark/64room_005.map.scen,7
0.325586,4,2216,432708,439541,225190,0.0920581,0.0669317,0.0744634,0.0391511,0.00102876,./benchmark/64room_005.map.scen,8
0.486604,4,2270,654853,661173,319793,0.144288,0.0908073,0.103136,0.0499382,0.0285416,./benchmark/64room_005.map.scen,9
0.159752,8,2236,434549,434700,105658,0.0355435,0.032715,0.0374681,0.0195811,0.00247212,./benchmark/64room_005.map.scen,0
0.177603,8,2212,477240,483993,117304,0.0429306,0.0370405,0.0404948,0.0205994,0.00295391,./benchmark/64room_005.map.scen,1
0.102138,8,2288,275597,279279,66842,0.0230594,0.0202012,0.022716,0.0125167,0.00576953,./benchmark/64room_005.map.scen,2
0.166508,8,2210,445215,452309,108159,0.0369846,0.0331682,0.0391467,0.0209565,0.00406332,./benchmark/64room_005.map.scen,3
0.22963,8,2258,612873,619464,152766,0.0642365,0.0489439,0.0482933,0.0276737,0.00593163,./benchmark/64room_005.map.scen,4
0.177788,8,2204,500756,501022,119007,0.0455473,0.036771,0.0426304,0.0178556,0.00152378,./benchmark/64room_005.map.scen,5
0.193526,8,2202,543983,544868,127425,0.0486628,0.0407714,0.0477562,0.0178812,0.00066708,./benchmark/64room_005.map.scen,6
0.326775,8,2290,918518,920135,228299,0.0873576,0.065568,0.0738982,0.0479686,4.1261e-05,./benchmark/64room_005.map.scen,7
0.166387,8,2216,448503,456398,110523,0.0364619,0.0325475,0.0385926,0.0216007,0.00441665,./benchmark/64room_005.map.scen,8
0.250285,8,2270,675938,679907,162320,0.0674682,0.0491369,0.0570459,0.0234148,0.0152511,./benchmark/64room_005.map.scen,9
0.0806728,16,2236,459959,460092,49827,0.0147522,0.0181209,0.0189278,0.00672274,0.00246212,./benchmark/64room_005.map.scen,0
0.0888899,16,2212,504447,504954,53736,0.0170716,0.0201976,0.0207574,0.00584176,0.00214183,./benchmark/64room_005.map.scen,1
0.0531155,16,2288,301463,301677,33635,0.00965891,0.0118485,0.0125048,0.00383487,0.000574797,./benchmark/64room_005.map.scen,2
0.0864031,16,2210,470947,475901,52749,0.0158987,0.0185297,0.0196254,0.00556876,0.00817028,./benchmark/64room_005.map.scen,3
0.115262,16,2258,648828,649134,70197,0.0255058,0.026484,0.0245108,0.00947634,0.00169352,./benchmark/64room_005.map.scen,4
0.0944005,16,2204,534411,534522,59310,0.0189761,0.0212364,0.0215453,0.00667821,0.00193865,./benchmark/64room_005.map.scen,5
