runtime,nproc,path cost,#node expanded,#node generated,#node received,expand node time,send msg time,rcv msg time,push msg time,barreir time,instance name,trial index
0.117179,1,6267,191555,191717,0,0,0,0,0,0,./benchmark/maze512-4-6.map.scen,0
0.115624,1,6253,188621,188677,0,0,0,0,0,0,./benchmark/maze512-4-6.map.scen,1
0.117898,1,6252,192828,192892,0,0,0,0,0,0,./benchmark/maze512-4-6.map.scen,2
0.118578,1,6249,192451,192509,0,0,0,0,0,0,./benchmark/maze512-4-6.map.scen,3
0.135309,1,6255,205917,205970,0,0,0,0,0,0,./benchmark/maze512-4-6.map.scen,4
0.137397,1,6259,206190,206246,0,0,0,0,0,0,./benchmark/maze512-4-6.map.scen,5
0.125342,1,6269,194475,194522,0,0,0,0,0,0,./benchmark/maze512-4-6.map.scen,6
0.132688,1,6259,195657,195708,0,0,0,0,0,0,./benchmark/maze512-4-6.map.scen,7
0.125094,1,6251,190545,190603,0,0,0,0,0,0,./benchmark/maze512-4-6.map.scen,8
0.130168,1,6272,195630,195721,0,0,0,0,0,0,./benchmark/maze512-4-6.map.scen,9
0.255933,1,6267,191555,191717,0,0.145887,0.0055008,0.0260331,0.0056194,2.5428e-05,./benchmark/maze512-4-6.map.scen,0
0.246785,1,6253,188621,188677,0,0.138009,0.00545084,0.0262966,0.00555239,2.5247e-05,./benchmark/maze512-4-6.map.scen,1
0.251081,1,6252,192828,192892,0,0.14089,0.00554982,0.0252308,0.00566973,2.4716e-05,./benchmark/maze512-4-6.map.scen,2
0.272389,1,6249,192451,192509,0,0.140458,0.00554644,0.0475085,0.00567717,2.6019e-05,./benchmark/maze512-4-6.map.scen,3
0.315299,1,6255,205917,205970,0,0.1828,0.00592041,0.0215498,0.00607198,2.4175e-05,./benchmark/maze512-4-6.map.scen,4
0.269061,1,6259,206190,206246,0,0.151707,0.00591704,0.0263547,0.00605263,2.5367e-05,./benchmark/maze512-4-6.map.scen,5
0.27131,1,6269,194475,194522,0,0.142707,0.00559896,0.042989,0.00575494,2.7131e-05,./benchmark/maze512-4-6.map.scen,6
0.239979,1,6259,195657,195708,0,0.144192,0.0056489,0.00997961,0.00577456,2.5227e-05,./benchmark/maze512-4-6.map.scen,7
0.249154,1,6251,190545,190603,0,0.139634,0.00548786,0.0254708,0.00561374,2.3494e-05,./benchmark/maze512-4-6.map.scen,8
0.256019,1,6272,195630,195721,0,0.143123,0.00563153,0.0266191,0.00576004,2.3313e-05,./benchmark/maze512-4-6.map.scen,9
0.172129,2,6267,199577,199726,179226,0.0584146,0.0150761,0.0189153,0.0322505,0.00369223,./benchmark/maze512-4-6.map.scen,0
0.16935,2,6253,198536,198556,182583,0.0636631,0.0152701,0.0191504,0.0282192,0.000647369,./benchmark/maze512-4-6.map.scen,1
0.172505,2,6252,202627,202630,185855,0.0590754,0.0156103,0.0188798,0.0340331,0.00264311,./benchmark/maze512-4-6.map.scen,2
0.171543,2,6249,202558,202627,187000,0.060279,0.0158614,0.0189537,0.0336355,0.000581766,./benchmark/maze512-4-6.map.scen,3
0.183833,2,6255,214645,214698,193121,0.0643051,0.016823,0.0209196,0.0330472,0.000898003,./benchmark/maze512-4-6.map.scen,4
0.183456,2,6259,215224,215257,194068,0.062714,0.0157857,0.0205887,0.0344306,0.00374612,./benchmark/maze512-4-6.map.scen,5
0.173405,2,6269,202714,202725,181686,0.0585001,0.0162625,0.0200333,0.0325605,0.000931193,./benchmark/maze512-4-6.map.scen,6
0.175113,2,6259,203727,203765,183167,0.0592618,0.0162076,0.0203932,0.0330367,0.00100137,./benchmark/maze512-4-6.map.scen,7
0.170126,2,6251,199218,199265,179242,0.0559851,0.0157615,0.0196713,0.0329931,0.00104185,./benchmark/maze512-4-6.map.scen,8
0.173749,2,6272,203678,203694,182775,0.0583698,0.0153653,0.0191981,0.0327799,0.00373973,./benchmark/maze512-4-6.map.scen,9
0.122373,4,6267,200344,200356,88280,0.0254647,0.0253879,0.035858,0.0121594,0.00259414,./benchmark/maze512-4-6.map.scen,0
0.122373,4,6253,198701,198701,87277,0.0282185,0.0248484,0.0360228,0.00989531,0.00268781,./benchmark/maze512-4-6.map.scen,1
0.124517,4,6252,202431,202482,90196,0.0258237,0.0259168,0.035738,0.0128432,0.00282114,./benchmark/maze512-4-6.map.scen,2
0.125414,4,6249,202634,202640,90042,0.0302425,0.0255007,0.035554,0.0114262,0.00212806,./benchmark/maze512-4-6.map.scen,3
0.133069,4,6255,214802,214802,95197,0.0280269,0.02803,0.0398241,0.0138,0.000461503,./benchmark/maze512-4-6.map.scen,4
0.13333,4,6259,215033,215037,95119,0.0279332,0.0280929,0.038607,0.0134475,0.00262472,./benchmark/maze512-4-6.map.scen,5
0.124869,4,6269,204077,204086,89023,0.0277636,0.0256791,0.0383964,0.0101529,0.000511278,./benchmark/maze512-4-6.map.scen,6
0.125348,4,6259,205316,205329,89920,0.0282864,0.0260404,0.0379196,0.00984073,0.000701905,./benchmark/maze512-4-6.map.scen,7
0.124584,4,6251,200456,200460,89330,0.0269715,0.0259013,0.0367015,0.0127514,0.000529889,./benchmark/maze512-4-6.map.scen,8
0.125875,4,6272,204230,204233,91231,0.028974,0.0261665,0.0355271,0.0139049,0.0011269,./benchmark/maze512-4-6.map.scen,9
0.0672164,8,6267,205292,205343,45198,0.0138159,0.0129159,0.0195161,0.00522005,0.00256285,./benchmark/maze512-4-6.map.scen,0
0.0657829,8,6253,202112,202113,44145,0.0126801,0.0127848,0.0188043,0.00617937,0.00241181,./benchmark/maze512-4-6.map.scen,1
0.0682091,8,6252,208112,208123,45660,0.012619,0.0134148,0.0195823,0.00662998,0.00260065,./benchmark/maze512-4-6.map.scen,2
0.0677551,8,6249,207279,207279,45607,0.0134516,0.0135281,0.01941,0.0063203,0.00222686,./benchmark/maze512-4-6.map.scen,3
0.0712491,8,6255,220837,220861,48608,0.0146127,0.0143489,0.0214092,0.00575414,0.00052244,./benchmark/maze512-4-6.map.scen,4
0.0724801,8,6259,220777,220787,48541,0.0145361,0.013898,0.0215187,0.00560909,0.00260922,./benchmark/maze512-4-6.map.scen,5
0.0688496,8,6269,208806,208814,45948,0.0139691,0.0136277,0.0205645,0.00548906,0.000604408,./benchmark/maze512-4-6.map.scen,6
0.0685698,8,6259,209252,209270,45968,0.0131012,0.0135795,0.0203311,0.00646832,0.000704844,./benchmark/maze512-4-6.map.scen,7
0.0669791,8,6251,204636,204636,44817,0.014191,0.0132343,0.0195021,0.00561024,0.000557927,./benchmark/maze512-4-6.map.scen,8
0.0703555,8,6272,209988,210002,46181,0.0129431,0.0144515,0.020146,0.00675809,0.00271116,./benchmark/maze512-4-6.map.scen,9
0.0391144,16,6267,216694,216706,23022,0.00625477,0.0083224,0.00989471,0.00278239,0.00262868,./benchmark/maze512-4-6.map.scen,0
0.0388049,16,6255,214856,214856,22638,0.00610406,0.00855195,0.00970862,0.00261977,0.0025829,./benchmark/maze512-4-6.map.scen,1
0.0395211,16,6252,220274,220283,23401,0.00626452,0.00846865,0.0099602,0.00271633,0.00274826,./benchmark/maze512-4-6.map.scen,2
0.0395112,16,6249,219636,219640,23272,0.00620059,0.00819086,0.0102524,0.00283891,0.00261244,./benchmark/maze512-4-6.map.scen,3
0.0411613,16,6255,232026,232026,24795,0.00663003,0.00891252,0.0106478,0.00292032,0.00254502,./benchmark/maze512-4-6.map.scen,4
0.0414779,16,6259,233520,233523,24832,0.00672604,0.00878171,0.0105129,0.00281209,0.00282358,./benchmark/maze512-4-6.map.scen,5
0.0398415,16,6269,222092,222108,23583,0.00639005,0.00875709,0.0109732,0.00288281,0.000594607,./benchmark/maze512-4-6.map.scen,6
0.0394564,16,6259,218114,218114,23231,0.0062701,0.00846618,0.010771,0.00291664,0.000632899,./benchmark/maze512-4-6.map.scen,7
0.0390883,16,6251,215941,215941,22865,0.00615256,0.00819683,0.00985191,0.00267121,0.00274098,./benchmark/maze512-4-6.map.scen,8
0.0398105,16,6272,221787,221788,23486,0.00633388,0.00838409,0.0103434,0.00274096,0.0026476,./benchmark/maze512-4-6.map.scen,9
0.0282733,32,6267,226395,226463,11703,0.00296308,0.00602217,0.00569223,0.00179611,0.00341649,./benchmark/maze512-4-6.map.scen,0
0.0279667,32,6255,222034,222034,11454,0.00300321,0.00588279,0.00555834,0.00165022,0.0030887,./benchmark/maze512-4-6.map.scen,1
0.0286279,32,6252,225386,225389,11576,0.00307696,0.00590933,0.00575806,0.00166752,0.00314708,./benchmark/maze512-4-6.map.scen,2
0.0283987,32,6249,223798,223798,11479,0.00298256,0.00617619,0.00564544,0.00168104,0.00300449,./benchmark/maze512-4-6.map.scen,3
0.0290212,32,6255,235137,235140,12184,0.00313723,0.00614591,0.00600884,0.001855,0.00312923,./benchmark/maze512-4-6.map.scen,4
