runtime,nproc,path cost,#node expanded,#node generated,#node received,expand node time,send msg time,rcv msg time,push msg time,barreir time,instance name,trial index
1.84347,1,26078,1627600,1627957,0,0,0,0,0,0,./benchmark/maze512-1-9.map.scen,0
2.09885,1,26038,1809922,1810107,0,0,0,0,0,0,./benchmark/maze512-1-9.map.scen,1
2.31005,1,26092,1984375,1984495,0,0,0,0,0,0,./benchmark/maze512-1-9.map.scen,2
2.42043,1,26084,2049737,2049790,0,0,0,0,0,0,./benchmark/maze512-1-9.map.scen,3
2.22026,1,26040,1907869,1908000,0,0,0,0,0,0,./benchmark/maze512-1-9.map.scen,4
2.07576,1,26040,1785843,1786059,0,0,0,0,0,0,./benchmark/maze512-1-9.map.scen,5
2.46917,1,26068,2095900,2095946,0,0,0,0,0,0,./benchmark/maze512-1-9.map.scen,6
2.47014,1,26060,2093434,2093486,0,0,0,0,0,0,./benchmark/maze512-1-9.map.scen,7
2.28559,1,26078,1946853,1946888,0,0,0,0,0,0,./benchmark/maze512-1-9.map.scen,8
2.13395,1,26120,1832706,1832981,0,0,0,0,0,0,./benchmark/maze512-1-9.map.scen,9
1.93124,2,26078,1775811,1775871,1658484,0.725956,0.145488,0.180008,0.402373,0.0290542,./benchmark/maze512-1-9.map.scen,0
2.1679,2,26038,1972429,1972438,1842217,0.827558,0.159716,0.196912,0.432754,0.0293942,./benchmark/maze512-1-9.map.scen,1
2.35759,2,26092,2166356,2166511,2023081,0.83264,0.172152,0.220377,0.536572,0.00857893,./benchmark/maze512-1-9.map.scen,2
2.42197,2,26084,2232267,2232271,2023199,0.886124,0.180753,0.224896,0.514282,0.0317424,./benchmark/maze512-1-9.map.scen,3
2.25117,2,26040,2075185,2075210,1892933,0.829947,0.167902,0.205757,0.464403,0.0299831,./benchmark/maze512-1-9.map.scen,4
2.11948,2,26040,1946022,1946105,1816183,0.75499,0.1579,0.193353,0.487109,0.0289516,./benchmark/maze512-1-9.map.scen,5
2.61955,2,26068,2283618,2283623,2089994,0.921008,0.19577,0.246676,0.546775,0.0785593,./benchmark/maze512-1-9.map.scen,6
2.49549,2,26060,2296493,2296531,2161056,0.942464,0.181596,0.230152,0.540748,0.0314294,./benchmark/maze512-1-9.map.scen,7
2.30786,2,26078,2119530,2119557,1924602,0.882753,0.178056,0.211093,0.426369,0.0348194,./benchmark/maze512-1-9.map.scen,8
2.197,2,26120,2003755,2003780,1859352,0.784361,0.160948,0.200842,0.477391,0.034766,./benchmark/maze512-1-9.map.scen,9
1.58278,4,26078,1857241,1857337,1259972,0.355208,0.410832,0.284022,0.229393,0.029683,./benchmark/maze512-1-9.map.scen,0
1.69621,4,26038,2045431,2045492,1387944,0.34603,0.441394,0.307968,0.296212,0.0207941,./benchmark/maze512-1-9.map.scen,1
1.85561,4,26092,2245815,2245969,1523944,0.383301,0.501715,0.333852,0.318246,0.00498217,./benchmark/maze512-1-9.map.scen,2
1.89494,4,26084,2316181,2316185,1573907,0.391775,0.496833,0.343296,0.338375,0.0160883,./benchmark/maze512-1-9.map.scen,3
1.7709,4,26040,2144811,2144814,1453001,0.371588,0.476796,0.316589,0.299153,0.0164474,./benchmark/maze512-1-9.map.scen,4
1.67853,4,26040,2019676,2019718,1365100,0.377933,0.444612,0.29796,0.254083,0.0207279,./benchmark/maze512-1-9.map.scen,5
